event_id_cnty,event_date,year,event_type,sub_event_type,actor1,actor2,country,admin1,admin2,location,latitude,longitude,fatalities
KEN2963,2011-01-18,2011,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),Civilians (Kenya),Kenya,Baringo,Baringo Central,Kabarnet,0.4919,35.743,2
KEN2966,2011-01-24,2011,Riots,Mob violence,Rioters (Kenya),Police Forces of Kenya (2002-2013),Kenya,Migori,Kuria West,Taranganya,-1.2333,34.6,2
KEN2967,2011-01-26,2011,Battles,Armed clash,NARC: National Rainbow Coalition,Unidentified Armed Group (Kenya),Kenya,Muranga,Kiharu,Kagumo,-0.7333,37,0
KEN2970,2011-01-31,2011,Violence against civilians,Attack,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Nyamira,Borabu,Borabu,-0.75,35,0
KEN2971,2011-01-31,2011,Violence against civilians,Attack,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Elgeyo Marakwet,Keiyo South,Kipterit Village,0.4667,35.6,1
KEN2974,2011-02-01,2011,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),Civilians (Kenya),Kenya,Turkana,Turkana Central,Lodwar,3.1191,35.5973,1
KEN2975,2011-02-01,2011,Violence against civilians,Attack,Toposa Ethnic Militia (Kenya),Civilians (Kenya),Kenya,Turkana,Turkana North,Loruth,4.6167,35.8,0
KEN2976,2011-02-02,2011,Violence against civilians,Attack,Maasai Ethnic Militia (Kenya),Civilians (Kenya),Kenya,Nakuru,Rongai,Likia,-0.1933,36.0067,0
KEN2978,2011-02-03,2011,Violence against civilians,Attack,Maasai Ethnic Militia (Kenya),Civilians (Kenya),Kenya,Nakuru,Njoro,Njoro,-0.3316,35.9449,0
KEN2979,2011-02-03,2011,Violence against civilians,Attack,Maasai Ethnic Militia (Kenya),Civilians (Kenya),Kenya,Nakuru,Njoro,Njoro,-0.3316,35.9449,0
KEN2981,2011-02-04,2011,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2002-2013),Kenya,Taita Taveta,Mwatate,Mwatate,-3.4995,38.3762,0
KEN2982,2011-02-04,2011,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2002-2013),Kenya,Taita Taveta,Wundanyi,Wundanyi,-3.4,38.3667,0
KEN2989,2011-02-11,2011,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2002-2013),Kenya,Taita Taveta,Voi,Voi,-3.3961,38.5561,0
KEN2995,2011-02-21,2011,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2002-2013),Kenya,Tana River,Garsen,Garsen,-2.2697,40.12,0
KEN2996,2011-02-21,2011,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2002-2013),Kenya,Lamu,Lamu West,Lamu,-2.2717,40.902,0
KEN2997,2011-02-21,2011,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2002-2013),Kenya,Taita Taveta,Taveta,Taveta,-3.3988,37.6834,0
KEN3000,2011-02-24,2011,Riots,Violent demonstration,Rioters (Kenya),Police Forces of Kenya (2002-2013),Kenya,Nakuru,Njoro,Egerton University,-0.3697,35.9358,0
KEN3011,2011-03-14,2011,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2002-2013),Kenya,Taita Taveta,Voi,Voi,-3.3961,38.5561,0
KEN3035,2011-01-05,2011,Battles,Armed clash,Police Forces of Kenya (2002-2013),Mungiki Militia,Kenya,Kirinyaga,Kirinyaga North,Thiba,-0.6921,37.3402,0
KEN2993,2011-02-18,2011,Strategic developments,Change to group/activity,Police Forces of Uganda (1986-),,Kenya,Bungoma,Sirisia,Lwakhakha,0.7911,34.3794,0
KEN3010,2011-03-14,2011,Strategic developments,Change to group/activity,Military Forces of Kenya (2002-2013),,Kenya,Mandera,Mandera East,Mandera,3.9357,41.8542,0
KEN3009,2011-03-14,2011,Explosions/Remote violence,Shelling/artillery/missile attack,Unidentified Armed Group (Somalia),Civilians (Kenya),Kenya,Mandera,Mandera East,Mandera,3.9357,41.8542,0
KEN3007,2011-03-02,2011,Strategic developments,Change to group/activity,Unidentified Armed Group (Somalia),,Kenya,Mandera,Mandera East,Mandera,3.9357,41.8542,0
KEN3003,2011-02-27,2011,Strategic developments,Change to group/activity,Al Shabaab,,Kenya,Mandera,Mandera East,Mandera,3.9357,41.8542,0
KEN3002,2011-02-25,2011,Violence against civilians,Attack,Unidentified Armed Group (Somalia),Civilians (Kenya),Kenya,Mandera,Mandera East,Mandera,3.9357,41.8542,1
KEN2998,2011-02-24,2011,Explosions/Remote violence,Shelling/artillery/missile attack,Unidentified Armed Group (Somalia),Civilians (Kenya),Kenya,Mandera,Mandera East,Mandera,3.9357,41.8542,0
KEN2999,2011-02-24,2011,Strategic developments,Change to group/activity,Military Forces of Kenya (2002-2013),,Kenya,Mandera,Mandera East,Mandera,3.9357,41.8542,0
KEN2980,2011-02-04,2011,Battles,Armed clash,Unidentified Armed Group (Ethiopia),ONLA: Ogaden National Liberation Army,Kenya,Garissa,Dadaab,Dadaab Refugee Camp,0.0514,40.3142,1
KEN2986,2011-02-07,2011,Violence against civilians,Attack,Unidentified Armed Group (Kenya),Civilians (Somalia),Kenya,Mandera,Mandera East,Mandera,3.9357,41.8542,2
KEN2985,2011-02-07,2011,Violence against civilians,Attack,Unidentified Armed Group (Kenya),Civilians (Somalia),Kenya,Garissa,Dadaab,Dadaab Refugee Camp,0.0514,40.3142,0
KEN2962,2011-01-18,2011,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Muranga,Kiharu,Muranga,-0.7166,37.15,0
KEN3001,2011-02-25,2011,Battles,Armed clash,Military Forces of Kenya (2002-2013),OLF: Oromo Liberation Front,Kenya,Garissa,Garissa,Garissa,-0.4536,39.6461,0
KEN2943,2010-12-27,2010,Protests,Protest with intervention,Protesters (Kenya),Unidentified Armed Group (Kenya),Kenya,Mombasa,Kisauni,Kisauni,-4.0333,39.6833,0
KEN2984,2011-02-05,2011,Violence against civilians,Attack,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Migori,Suna West,Migori,-1.0667,34.4667,1
KEN3005,2011-03-01,2011,Battles,Armed clash,Unidentified Armed Group (Kenya),Unidentified Armed Group (Kenya),Kenya,Garissa,Garissa,Garissa,-0.4536,39.6461,0
KEN2983,2011-02-04,2011,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Kisumu,Kisumu Central,Kisumu,-0.1,34.75,0
KEN2945,2010-12-28,2010,Battles,Armed clash,Turkana Ethnic Militia (Kenya),Samburu Ethnic Militia (Kenya),Kenya,Samburu,Samburu North,Baragoi,1.7833,36.7833,1
KEN2946,2010-12-28,2010,Violence against civilians,Attack,Police Forces of Kenya (2002-2013),Civilians (Kenya),Kenya,Kiambu,Ruiru,Ruiru,-1.15,36.9667,2
KEN2990,2011-02-13,2011,Battles,Armed clash,OLF: Oromo Liberation Front,Unidentified Armed Group (Kenya),Kenya,Garissa,Garissa,Garissa,-0.4536,39.6461,1
KEN2991,2011-02-13,2011,Violence against civilians,Attack,Unidentified Armed Group (Somalia),Civilians (Somalia),Kenya,Garissa,Garissa,Garissa,-0.4536,39.6461,0
KEN3008,2011-03-08,2011,Violence against civilians,Sexual violence,Police Forces of Kenya (2002-2013),Civilians (Kenya),Kenya,Taita Taveta,Mwatate,Mwashuma,-3.5,38.3,0
KEN2992,2011-02-15,2011,Strategic developments,Change to group/activity,Military Forces of Kenya (2002-2013),,Kenya,Busia,Teso North,Kakurikit,0.7167,34.35,0
KEN2944,2010-12-28,2010,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2002-2013),Kenya,Nairobi,Starehe,Nairobi,-1.283,36.817,0
KEN2947,2010-12-29,2010,Protests,Peaceful protest,Protesters (Ethiopia),,Kenya,Nairobi,Starehe,Nairobi,-1.283,36.817,0
KEN2949,2010-12-31,2010,Violence against civilians,Attack,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Nairobi,Starehe,Nairobi,-1.283,36.817,0
KEN2964,2011-01-19,2011,Violence against civilians,Attack,Police Forces of Kenya (2002-2013),Civilians (Kenya),Kenya,Nairobi,Starehe,Nairobi,-1.283,36.817,3
KEN2972,2011-02-01,2011,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Nairobi,Starehe,Nairobi,-1.283,36.817,0
KEN2987,2011-02-09,2011,Battles,Armed clash,Unidentified Armed Group (Kenya),Police Forces of Kenya (2002-2013),Kenya,Nairobi,Starehe,Nairobi,-1.283,36.817,0
KEN2994,2011-02-21,2011,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2002-2013),Kenya,Nairobi,Starehe,Nairobi,-1.283,36.817,0
KEN2959,2011-01-15,2011,Battles,Armed clash,Unidentified Armed Group (Kenya),Police Forces of Kenya (2002-2013),Kenya,Nairobi,Kamukunji,Nairobi - Kamukunji,-1.2759,36.8526,1
KEN2961,2011-01-16,2011,Violence against civilians,Attack,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Nairobi,Kibra,Nairobi - Kibra,-1.3061,36.7857,0
KEN2960,2011-01-16,2011,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2002-2013),Kenya,Mombasa,Mvita,Mombasa,-4.0547,39.6636,0
KEN2988,2011-02-10,2011,Battles,Armed clash,Police Forces of Kenya (2002-2013),Police Forces of Kenya (2002-2013),Kenya,Mombasa,Mvita,Mombasa,-4.0547,39.6636,2
KEN3004,2011-02-28,2011,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2002-2013),Kenya,Mombasa,Mvita,Mombasa,-4.0547,39.6636,0
KEN2968,2011-01-29,2011,Violence against civilians,Attack,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Tana River,Galole,Hola,-1.5036,40.0333,1
KEN2969,2011-01-31,2011,Battles,Armed clash,Orma Ethnic Militia (Kenya),Wardei Ethnic Militia (Kenya),Kenya,Tana River,Galole,Hola,-1.5036,40.0333,6
KEN2973,2011-02-01,2011,Strategic developments,Change to group/activity,Military Forces of Kenya (2002-2013),,Kenya,Tana River,Galole,Hola,-1.5036,40.0333,0
KEN3006,2011-03-01,2011,Battles,Armed clash,Unidentified Armed Group (Kenya),Unidentified Armed Group (Kenya),Kenya,Tana River,Galole,Hola,-1.5036,40.0333,0
KEN2977,2011-02-01,2011,Violence against civilians,Attack,Maasai Ethnic Militia (Kenya),Civilians (Kenya),Kenya,Nakuru,Rongai,Likia,-0.1933,36.0067,1
KEN2956,2011-01-08,2011,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Kenya),Civilians (International),Kenya,Nairobi,Starehe,Nairobi - Starehe,-1.2881,36.8236,0
KEN2952,2011-01-03,2011,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Kakamega,Mumias East,Etenje,0.3055,34.5602,0
KEN3012,2011-03-19,2011,Explosions/Remote violence,Shelling/artillery/missile attack,Unidentified Armed Group (Somalia),Civilians (Kenya),Kenya,Mandera,Mandera East,Mandera,3.9357,41.8542,1
KEN3016,2011-03-25,2011,Riots,Violent demonstration,Rioters (Kenya),Police Forces of Kenya (2002-2013),Kenya,Nakuru,Njoro,Njoro,-0.3316,35.9449,0
KEN3018,2011-03-26,2011,Violence against civilians,Attack,Maasai Ethnic Militia (Kenya),Civilians (Kenya),Kenya,Kajiado,Kajiado West,Olepolos,-1.4833,36.6333,0
KEN3020,2011-03-27,2011,Riots,Violent demonstration,Rioters (Kenya),Police Forces of Kenya (2002-2013),Kenya,Nakuru,Njoro,Njoro,-0.3316,35.9449,0
KEN3021,2011-03-29,2011,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2002-2013),Kenya,Lamu,Lamu West,Lamu,-2.2717,40.902,0
KEN3032,2011-04-23,2011,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2002-2013),Kenya,Kwale,Msambweni,Diani,-4.279,39.594,0
KEN3034,2011-04-28,2011,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2002-2013),Kenya,West Pokot,West Pokot,Makutano,1.2577,35.0927,0
KEN3037,2011-05-03,2011,Violence against civilians,Attack,Merrile Ethnic Militia (Ethiopia),Civilians (Kenya),Kenya,Turkana,Turkana North,Todenyang,4.5333,35.9333,38
KEN3039,2011-05-05,2011,Strategic developments,Change to group/activity,Military Forces of Kenya (2002-2013),,Kenya,Lamu,Lamu West,Lamu,-2.2717,40.902,0
KEN3040,2011-05-05,2011,Violence against civilians,Attack,Merrile Ethnic Militia (Ethiopia),Civilians (Kenya),Kenya,Turkana,Turkana Central,Lopur,3.1253,35.5897,5
KEN3041,2011-05-08,2011,Explosions/Remote violence,Shelling/artillery/missile attack,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Kajiado,Kajiado North,Ngong,-1.3667,36.65,4
KEN3042,2011-05-09,2011,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Kajiado,Kajiado North,Ngong,-1.3667,36.65,0
KEN3043,2011-05-11,2011,Strategic developments,Headquarters or base established,Merrile Ethnic Militia (Ethiopia),,Kenya,Turkana,Turkana North,Todenyang,4.5333,35.9333,0
KEN3047,2011-05-17,2011,Violence against civilians,Attack,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Marsabit,Moyale,Moyale,3.5094,39.0528,0
KEN3054,2011-06-04,2011,Violence against civilians,Attack,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Kitui,Kitui Central,Kitui,-1.3667,38.0167,0
KEN3033,2011-04-24,2011,Violence against civilians,Attack,Unidentified Armed Group (Uganda),Civilians (Kenya),Kenya,Busia,Matayos,Maninga Area,0.4333,34.15,3
KEN3052,2011-06-02,2011,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Somalia),Military Forces of Kenya (2002-2013),Kenya,Mandera,Mandera East,Mandera,3.9357,41.8542,4
KEN3051,2011-05-27,2011,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),Civilians (Kenya),Kenya,Turkana,Loima,Kotaruk,2.5207,35.3772,9
KEN3048,2011-05-20,2011,Strategic developments,Change to group/activity,Military Forces of Kenya (2002-2013),,Kenya,Turkana,Turkana North,Todenyang,4.5333,35.9333,0
KEN3038,2011-05-03,2011,Violence against civilians,Attack,Turkana Ethnic Militia (Kenya),Civilians (Ethiopia),Kenya,Turkana,Turkana North,Todenyang,4.5333,35.9333,5
KEN3023,2011-03-31,2011,Explosions/Remote violence,Shelling/artillery/missile attack,Al Shabaab,Police Forces of Kenya (2002-2013),Kenya,Garissa,Dadaab,Liboi,0.3534,40.8723,0
KEN3022,2011-03-30,2011,Violence against civilians,Attack,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Uasin Gishu,Moiben,Eldoret,0.5167,35.2833,0
KEN3019,2011-03-27,2011,Battles,Armed clash,Police Forces of Kenya (2002-2013),Al Shabaab,Kenya,Garissa,Dadaab,Liboi,0.3534,40.8723,0
KEN3017,2011-03-26,2011,Battles,Armed clash,Police Forces of Kenya (2002-2013),Police Forces of Kenya (2002-2013),Kenya,Nyeri,Kieni East,Naro Moru,-0.17,37.02,2
KEN3046,2011-05-17,2011,Protests,Excessive force against protesters,Protesters (Kenya),Police Forces of Kenya (2002-2013),Kenya,Marsabit,Moyale,Moyale,3.5094,39.0528,1
KEN3014,2011-03-22,2011,Battles,Armed clash,Police Forces of Kenya (2002-2013) General Service Unit,Al Shabaab,Kenya,Garissa,Dadaab,Liboi,0.3534,40.8723,12
KEN3027,2011-04-15,2011,Battles,Armed clash,Police Forces of Kenya (2002-2013),Unidentified Armed Group (Kenya),Kenya,Nairobi,Starehe,Nairobi,-1.283,36.817,0
KEN3030,2011-04-19,2011,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2002-2013),Kenya,Nairobi,Starehe,Nairobi,-1.283,36.817,0
KEN3031,2011-04-22,2011,Strategic developments,Change to group/activity,Police Forces of Kenya (2002-2013),,Kenya,Nairobi,Starehe,Nairobi,-1.283,36.817,0
KEN3036,2011-05-01,2011,Violence against civilians,Attack,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Nairobi,Starehe,Nairobi,-1.283,36.817,1
KEN3044,2011-05-11,2011,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2002-2013),Kenya,Nairobi,Starehe,Nairobi,-1.283,36.817,0
KEN3015,2011-03-23,2011,Riots,Violent demonstration,Rioters (Kenya),Police Forces of Kenya (2002-2013),Kenya,Nairobi,Westlands,Nairobi - Westlands,-1.2379,36.7879,0
KEN3045,2011-05-14,2011,Battles,Armed clash,Police Forces of Kenya (2002-2013),Police Forces of Kenya (2002-2013),Kenya,Nairobi,Westlands,Nairobi - Westlands,-1.2379,36.7879,2
KEN3013,2011-03-21,2011,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2002-2013),Kenya,Mombasa,Mvita,Mombasa,-4.0547,39.6636,0
KEN3024,2011-04-09,2011,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2002-2013),Kenya,Mombasa,Mvita,Mombasa,-4.0547,39.6636,0
KEN3025,2011-04-11,2011,Violence against civilians,Attack,Police Forces of Kenya (2002-2013),Civilians (Kenya),Kenya,Mombasa,Mvita,Mombasa,-4.0547,39.6636,1
KEN3026,2011-04-12,2011,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2002-2013),Kenya,Mombasa,Mvita,Mombasa,-4.0547,39.6636,0
KEN3028,2011-04-16,2011,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2002-2013),Kenya,Mombasa,Mvita,Mombasa,-4.0547,39.6636,0
KEN3029,2011-04-19,2011,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2002-2013),Kenya,Mombasa,Mvita,Mombasa,-4.0547,39.6636,0
KEN3050,2011-05-25,2011,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2002-2013),Kenya,Mombasa,Mvita,Mombasa,-4.0547,39.6636,0
KEN3053,2011-06-04,2011,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Nairobi,Starehe,Nairobi - Starehe,-1.2881,36.8236,2
KEN21222,2011-05-16,2011,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Kisumu,Kisumu West,Nyahera,-0.0169,34.719,2
KEN3070,2011-07-27,2011,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,Police Forces of Kenya (2002-2013),Kenya,Mandera,Mandera East,Mandera,3.9357,41.8542,4
KEN3056,2011-06-17,2011,Strategic developments,Change to group/activity,Military Forces of Kenya (2002-2013),,Kenya,Turkana,Turkana North,Loruth,4.6167,35.8,0
KEN3057,2011-06-19,2011,Violence against civilians,Attack,Toposa Ethnic Militia (Kenya),Civilians (Kenya),Kenya,Turkana,Turkana Central,Lodwar,3.1191,35.5973,2
KEN3062,2011-06-25,2011,Violence against civilians,Attack,Samburu Ethnic Militia (Kenya),Civilians (Kenya),Kenya,Isiolo,Isiolo,Isiolo,0.3546,37.5822,10
KEN3063,2011-06-29,2011,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Lamu,Lamu East,Milimani,-1.7758,40.8375,0
KEN3066,2011-07-01,2011,Riots,Violent demonstration,Rioters (Kenya),Police Forces of Kenya (2002-2013),Kenya,Garissa,Dadaab,Dadaab Refugee Camp,0.0514,40.3142,2
KEN3055,2011-06-12,2011,Violence against civilians,Attack,Toposa Ethnic Militia (Kenya),Civilians (Kenya),Kenya,Turkana,Turkana North,Loruth,4.6167,35.8,11
KEN3060,2011-06-23,2011,Battles,Armed clash,Police Forces of Kenya (2002-2013),Turkana Ethnic Militia (Kenya),Kenya,Turkana,Turkana Central,Lodwar,3.1191,35.5973,7
KEN6898,2011-06-18,2011,Violence against civilians,Attack,Unidentified Armed Group (Somalia),Civilians (Kenya),Kenya,Garissa,Fafi,Hagadera,0.0095,40.3756,0
KEN3071,2011-08-17,2011,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Garissa,Garissa,Ade Dertu,-0.3505,39.7798,1
KEN3058,2011-06-20,2011,Battles,Armed clash,TPLF: Tigray People's Liberation Front,ONLA: Ogaden National Liberation Army,Kenya,Nairobi,Starehe,Nairobi,-1.283,36.817,1
KEN3059,2011-06-20,2011,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),ONLA: Ogaden National Liberation Army,Kenya,Nairobi,Starehe,Nairobi,-1.283,36.817,0
KEN3067,2011-07-07,2011,Riots,Violent demonstration,Rioters (Kenya),,Kenya,Nairobi,Starehe,Nairobi,-1.283,36.817,0
KEN3068,2011-07-10,2011,Battles,Armed clash,Military Forces of the Republic of Congo (1997-),Police Forces of Kenya (2002-2013),Kenya,Nairobi,Starehe,Nairobi,-1.283,36.817,0
KEN3064,2011-06-29,2011,Violence against civilians,Attack,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Nairobi,Roysambu,Nairobi - Roysambu,-1.2067,36.8888,0
KEN3065,2011-06-30,2011,Riots,Mob violence,Police Forces of Kenya (2002-2013),Rioters (Somalia),Kenya,Garissa,Dadaab,Dadaab Refugee Camp,0.0514,40.3142,0
KEN3069,2011-07-22,2011,Strategic developments,Other,Al Shabaab,Police Forces of Kenya (2002-2013),Kenya,Marsabit,Moyale,Moyale,3.5094,39.0528,0
KEN3061,2011-06-23,2011,Violence against civilians,Attack,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Nairobi,Starehe,Nairobi - Starehe,-1.2881,36.8236,0
KEN3095,2011-11-20,2011,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Kilifi,Malindi,Malindi,-3.22,40.12,0
KEN3091,2011-11-06,2011,Battles,Armed clash,Unidentified Armed Group (Kenya),Police Forces of Kenya (2002-2013),Kenya,Mandera,Mandera South,El Wak,2.8094,40.9358,0
KEN3089,2011-11-05,2011,Battles,Armed clash,Al Shabaab,Police Forces of Kenya (2002-2013),Kenya,Mandera,Mandera East,Mandera,3.9357,41.8542,0
KEN3079,2011-10-20,2011,Battles,Armed clash,Unidentified Armed Group (Kenya),Military Forces of Kenya (2002-2013),Kenya,Lamu,Lamu East,Kiunga,-1.741,41.492,6
KEN3083,2011-10-27,2011,Explosions/Remote violence,Shelling/artillery/missile attack,Al Shabaab,Civilians (Kenya),Kenya,Mandera,Lafey,Damasa,3.1597,41.3256,4
KEN3093,2011-11-15,2011,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,Civilians (Kenya),Kenya,Garissa,Dadaab,Dadaab Refugee Camp,0.0514,40.3142,1
KEN3077,2011-10-14,2011,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Somalia),Civilians (Somalia),Kenya,Garissa,Dadaab,Dadaab Refugee Camp,0.0514,40.3142,0
KEN3074,2011-09-10,2011,Violence against civilians,Attack,Al Shabaab,Civilians (International),Kenya,Lamu,Lamu East,Kiwayu,-2.012,41.27,1
KEN3088,2011-11-04,2011,Violence against civilians,Attack,Military Forces of Kenya (2002-2013),Civilians (Kenya),Kenya,Lamu,Lamu East,Kiunga,-1.741,41.492,7
KEN3086,2011-10-28,2011,Battles,Armed clash,Al Shabaab,Police Forces of Kenya (2002-2013),Kenya,Mandera,Mandera East,Mandera,3.9357,41.8542,0
KEN6899,2011-10-23,2011,Battles,Armed clash,Unidentified Tribal Militia (Kenya),Unidentified Tribal Militia (Kenya),Kenya,Isiolo,Isiolo,Isiolo,0.3546,37.5822,1
